image,object_name,range,azimuth,elevation,mean_intensity,intensity_std,min_intensity,max_intensity,edge_density,edge_strength
03381.bmp,ball,8.50208,120.0,12.0,212.95178799489145,45.23522217991661,0,254,0.18614303959131545,129.16981132075472
03381.bmp,cube,8.50208,120.0,12.0,186.8675799086758,74.13462269595098,0,239,0.34140030441400304,157.25679893000446
03382.bmp,ball,8.50208,120.0,12.0,211.88725490196077,47.43121796931502,0,252,0.21645220588235295,125.79900920028308
03382.bmp,cube,8.50208,120.0,12.0,185.06914407554066,76.2603818737206,0,241,0.349375571123972,163.12031386224933
03383.bmp,ball,8.50208,120.0,12.0,215.86021505376345,40.501524532548295,0,250,0.15090841675936226,126.14619164619165
03383.bmp,cube,8.50208,120.0,12.0,188.25253126861227,71.86332623376576,0,242,0.3350208457415128,161.95333333333335
03384.bmp,cube,7.5006,120.0,20.0,222.00953079178885,35.22346837569059,0,249,0.09066471163245357,138.19407008086253
03385.bmp,cube,7.5006,120.0,20.0,209.69839743589745,56.9044216433134,0,252,0.1519230769230769,147.1983122362869
03386.bmp,cube,7.50111,120.0,20.0,217.4703443877551,42.59924352750986,0,246,0.10076530612244898,154.45886075949366
03387.bmp,cube,7.5006,120.0,20.0,203.9189898989899,65.04874087858109,0,248,0.1997979797979798,149.17492416582405
03388.bmp,cube,7.50111,120.0,20.0,214.5460588793922,46.80741577688696,0,246,0.13295346628679963,148.92142857142858
03389.bmp,cube,7.50241,120.0,12.0,208.669776119403,54.44066463368356,0,248,0.18504070556309363,145.91384051329055
03389.bmp,ball,7.50241,120.0,12.0,235.87926267281105,11.642987383687972,0,251,0.06152073732718894,63.254681647940075
03390.bmp,cube,7.49802,120.0,12.0,209.1387810559006,50.68725615994115,0,244,0.1939052795031056,135.7847847847848
03391.bmp,ball,7.49802,120.0,12.0,235.40974025974026,10.226052816683046,0,253,0.05476190476190476,55.683794466403164
03391.bmp,cube,7.49802,120.0,12.0,196.51814789687924,63.56606684252906,0,239,0.26322930800542743,151.98324742268042
03392.bmp,ball,7.49802,120.0,12.0,237.52149758454107,10.584797761457718,0,251,0.05579710144927536,64.26839826839827
03393.bmp,cube,7.49802,120.0,12.0,201.3268779342723,61.68535243318868,0,247,0.23849765258215963,151.1496062992126
03394.bmp,cube,7.49802,120.0,12.0,196.5063891931362,67.93768255208096,0,248,0.2612267250821468,151.1995108315863
03395.bmp,cube,7.49802,120.0,12.0,201.6022792022792,60.38811976746959,0,243,0.24615384615384617,143.61284722222223
03396.bmp,cube,7.49802,120.0,12.0,203.7686456400742,60.501179094465805,0,241,0.21447124304267162,146.83996539792386
03397.bmp,ball,7.49802,120.0,12.0,213.06896005072923,37.308978712601494,0,244,0.14901712111604312,125.66808510638297
03398.bmp,ball,7.49802,120.0,12.0,232.1620218579235,15.888107050207916,0,252,0.024863387978142075,113.3076923076923
03399.bmp,cube,7.49802,120.0,12.0,180.72764378478664,76.60466082144639,0,242,0.35,162.71826133050624
03400.bmp,cube,7.49802,120.0,12.0,198.53555555555556,67.16211781306335,0,247,0.26522222222222225,149.64390448261415
03401.bmp,cube,7.49802,120.0,12.0,195.60158764213688,69.22352649585008,0,246,0.2605664020596439,148.67023466447097
03402.bmp,ball,7.49802,120.0,12.0,219.0643830703013,36.92591628984512,0,253,0.1285868005738881,117.93584379358438
03403.bmp,ball,7.49802,120.0,12.0,217.83726495726495,36.46287205738719,0,253,0.13709401709401708,119.06608478802993
03404.bmp,ball,7.49802,120.0,12.0,216.99881329113924,36.09061970748359,0,251,0.1418117088607595,122.42538354253836
03405.bmp,ball,7.49802,120.0,12.0,219.63321858864026,30.737670208511698,0,244,0.0963855421686747,125.75357142857143
03405.bmp,cube,7.49802,120.0,12.0,208.2305194805195,55.26682423270855,0,248,0.19837662337662337,143.66939443535188
03406.bmp,ball,7.49802,120.0,12.0,231.90625,16.014899512392997,0,248,0.031047077922077924,116.15686274509804
03406.bmp,cube,7.49802,120.0,12.0,204.50282906491958,58.711262552794295,0,251,0.19386539606908873,153.37250384024577
03407.bmp,cube,7.5006,120.0,20.0,210.03432098765433,58.89356423659176,0,248,0.15358024691358024,155.9935691318328
03408.bmp,cube,7.50111,120.0,20.0,199.51307669703203,69.37740455885223,0,244,0.20246841022627093,153.27140783744557
03409.bmp,cube,7.5006,120.0,20.0,212.5268311790051,49.04136407713511,0,245,0.1417939678809244,147.439226519337
03410.bmp,cube,7.50111,120.0,20.0,213.06811594202898,42.93679713979885,0,244,0.1318840579710145,131.5
03411.bmp,cube,7.5006,120.0,20.0,208.49850746268658,54.842430306756434,0,245,0.166044776119403,150.0629213483146
03413.bmp,cube,7.49802,120.0,12.0,204.2032704702793,61.67892788037355,0,251,0.21819049892575793,147.10995623632385
03414.bmp,cube,7.49853,120.0,12.0,210.73681318681318,53.284262224724785,0,249,0.18337912087912087,139.12284644194756
03415.bmp,cube,7.49853,120.0,12.0,207.1799336650083,56.61842611343246,0,247,0.2023217247097844,142.39890710382514
03416.bmp,cube,7.49802,120.0,12.0,186.90283333333332,72.28465530091586,0,237,0.3436666666666667,154.5266731328807
03416.bmp,ball,7.49802,120.0,12.0,208.53543123543125,44.80470211975684,0,239,0.20862470862470864,129.15754189944133
03417.bmp,ball,7.49802,120.0,12.0,208.88198890311565,45.43220089685211,0,242,0.21468203158344004,124.17992047713717
03417.bmp,cube,7.49802,120.0,12.0,183.37790697674419,73.5996316183498,0,236,0.36690199335548174,152.75551782682513
03418.bmp,ball,7.49802,120.0,12.0,215.41335807050092,36.040857659326555,0,245,0.14452690166975882,124.26957637997432
03418.bmp,cube,7.49802,120.0,12.0,180.58121980676327,76.078491980259,0,232,0.3867753623188406,154.20179547228727
03419.bmp,cube,7.5006,120.0,20.0,213.16820987654322,50.72739993363053,0,248,0.13337742504409172,149.97685950413222
03420.bmp,cube,7.5006,120.0,20.0,205.5532700421941,63.391492643081016,0,245,0.19435654008438819,155.00678426051562
03421.bmp,cube,7.50009,120.0,20.0,212.10590465872156,52.735340528431514,0,245,0.13786565547128926,146.098231827112
03421.bmp,ball,7.50009,120.0,20.0,214.49325931800158,39.83241253782935,0,245,0.15596087761036215,130.64237288135593
03422.bmp,cube,7.50009,120.0,20.0,210.11462979482604,55.192807535329315,0,245,0.17172167707404104,143.43376623376622
03422.bmp,ball,7.50009,120.0,20.0,216.5368148670901,36.92615029996819,0,244,0.12726417313573277,131.1293900184843
03423.bmp,cube,7.5006,120.0,20.0,214.44580078125,48.06786372808955,0,245,0.150146484375,134.23739837398375
03423.bmp,ball,7.5006,120.0,20.0,218.95469343461747,34.74827481715026,0,255,0.11367335865436788,128.7326968973747
03424.bmp,cube,7.5006,120.0,20.0,220.75454545454545,40.737344632011656,0,246,0.112316715542522,140.1409921671018
03424.bmp,ball,7.5006,120.0,20.0,222.27563025210085,29.292841831853316,0,251,0.09915966386554621,111.10508474576271
03425.bmp,cube,7.5006,120.0,20.0,220.0842105263158,35.5591551453049,0,243,0.11610845295055822,126.01648351648352
03425.bmp,ball,7.5006,120.0,20.0,219.9616,35.106946968370806,0,250,0.1296,126.75308641975309
03426.bmp,cube,7.5006,120.0,20.0,217.19447555057857,41.56206060533044,0,241,0.11422172452407615,141.85294117647058
03427.bmp,cube,7.50009,120.0,20.0,216.10391236306728,39.52971387327661,0,242,0.10234741784037558,149.69724770642202
03428.bmp,cube,7.50009,120.0,20.0,214.69281045751634,49.94001709839118,0,250,0.1516884531590414,141.229802513465
03428.bmp,ball,7.50009,120.0,20.0,218.54757834757834,36.21097390139813,0,241,0.1245014245014245,125.46910755148741
03429.bmp,cube,7.5006,120.0,20.0,211.43623051487955,52.4989355499509,0,246,0.15375531412376003,139.70660522273425
03430.bmp,cube,7.49907,120.0,20.0,211.83333333333334,53.11771997435381,0,251,0.16901408450704225,149.3125
03431.bmp,ball,7.50009,120.0,20.0,207.15656565656565,53.10800405946163,0,242,0.20298220298220299,142.60781990521326
03431.bmp,cube,7.50009,120.0,20.0,211.3908188585608,50.18295796926833,0,245,0.18021091811414391,138.2117039586919
03432.bmp,ball,7.50009,120.0,20.0,209.9687306501548,47.387376151382234,0,242,0.1873065015479876,138.37355371900827
03432.bmp,cube,7.50009,120.0,20.0,216.52743561030235,43.95743357172094,0,245,0.13101903695408734,146.25356125356126
03433.bmp,ball,7.50009,120.0,20.0,205.67329545454547,52.124155756362455,0,241,0.21332644628099173,142.53510895883778
03433.bmp,cube,7.50009,120.0,20.0,215.40731292517006,44.10716596402753,0,244,0.13095238095238096,142.04545454545453
03434.bmp,ball,7.50009,120.0,20.0,207.97000297000298,49.40714147008223,0,245,0.19572319572319571,136.2867981790592
03434.bmp,cube,7.50009,120.0,20.0,208.70401757689893,53.922859645946325,0,245,0.19052102950408034,140.81878088962108
03435.bmp,cube,7.49907,120.0,20.0,214.28013392857142,50.312490975863525,0,247,0.13392857142857142,150.01944444444445
03436.bmp,cube,7.5006,120.0,20.0,217.47956131605184,41.558093143091995,0,246,0.10717846460618145,134.6046511627907
03436.bmp,ball,7.5006,120.0,20.0,221.8567474048443,29.848456304235974,0,242,0.08131487889273356,128.56170212765957
03437.bmp,ball,7.5006,120.0,20.0,212.3127428127428,48.55800703705758,0,247,0.1425796425796426,149.71389645776566
03437.bmp,cube,7.5006,120.0,20.0,201.6920731707317,62.811526036381544,0,246,0.24428353658536586,151.58970358814352
03438.bmp,cube,7.5006,120.0,20.0,198.95439302481557,67.61287553500787,0,246,0.2551978537894031,153.8028909329829
03438.bmp,ball,7.5006,120.0,20.0,213.32282741738067,43.47710189924957,0,244,0.15575275397796817,137.20235756385068
03439.bmp,cube,7.50009,120.0,20.0,209.92253521126761,54.80304498095738,0,246,0.1782231852654388,145.67021276595744
03439.bmp,ball,7.50009,120.0,20.0,227.9991452991453,14.088396120651648,0,242,0.05726495726495726,99.48507462686567
03440.bmp,ball,7.50009,120.0,20.0,221.0539811066127,27.84126590853326,0,242,0.08434547908232119,115.62
03440.bmp,cube,7.50009,120.0,20.0,213.50240384615384,48.12591151974308,0,245,0.16856971153846154,134.9126559714795
03441.bmp,cube,7.50009,120.0,20.0,205.85155195681511,62.19894478533573,0,249,0.22435897435897437,143.7278195488722
03441.bmp,ball,7.50009,120.0,20.0,232.39010094431782,10.557508066643429,0,245,0.05014653207424292,72.14285714285714
03442.bmp,ball,8.50012,120.0,20.0,232.56490384615384,9.109850560483645,0,251,0.07932692307692307,51.101010101010104
03442.bmp,cube,8.50012,120.0,20.0,216.51477377654663,45.08963591004112,0,248,0.16204986149584488,124.56125356125357
03443.bmp,ball,8.50012,120.0,20.0,230.84639016897083,13.0717410177987,0,246,0.10599078341013825,60.55072463768116
03443.bmp,cube,8.50012,120.0,20.0,228.2058823529412,20.6761787964109,0,249,0.03167420814479638,129.5
03444.bmp,ball,8.50012,120.0,20.0,230.0717607973422,16.214350106966577,0,250,0.03388704318936877,127.92156862745098
03444.bmp,cube,8.50012,120.0,20.0,221.6307519640853,34.14814752106322,0,247,0.08698092031425365,129.7483870967742
03445.bmp,ball,8.50012,120.0,20.0,229.20113136392206,17.680800574780104,0,250,0.08045254556882464,106.0703125
03445.bmp,cube,8.50012,120.0,20.0,221.8300248138958,34.386392105513536,0,248,0.09801488833746898,121.54430379746836
03446.bmp,ball,8.50208,120.0,12.0,208.4432123655914,47.56127698217671,0,250,0.22631048387096775,129.10170749814404
03446.bmp,cube,8.50208,120.0,12.0,200.95063145809414,63.262969900886574,0,247,0.2581802525832377,149.54030016675932
03447.bmp,ball,8.50208,120.0,12.0,192.53980206540447,67.31190506750083,0,239,0.34982788296041306,149.65682656826567
03447.bmp,cube,8.50208,120.0,12.0,196.08620164483705,67.96435387603516,0,246,0.312975936643314,146.3323600973236
03448.bmp,ball,8.50093,120.0,12.0,207.92075892857142,49.528353327690986,0,246,0.22924107142857142,131.48490749756573
03448.bmp,cube,8.50093,120.0,12.0,197.00953846153845,67.20771179263855,0,249,0.3027692307692308,147.1392276422764
03449.bmp,ball,8.50093,120.0,12.0,206.48130452845865,51.85465894018573,0,245,0.23597839634399667,134.53080985915494
03449.bmp,cube,8.50093,120.0,12.0,199.92569069545888,63.23844950841413,0,249,0.2862813591616386,152.0216306156406
03450.bmp,ball,8.50093,120.0,12.0,206.68912011683096,50.0457468188336,0,248,0.23822562979189485,132.33180076628352
03450.bmp,cube,8.50093,120.0,12.0,194.77067901234568,68.10966922188251,0,246,0.3165123456790123,148.08191126279863
03451.bmp,ball,8.50093,120.0,12.0,203.62758620689655,54.9094208458064,0,247,0.26767241379310347,136.36634460547504
03451.bmp,cube,8.50093,120.0,12.0,199.5513833992095,64.47476036946684,0,249,0.28474967061923584,149.70445344129556
03452.bmp,ball,8.5015,120.0,12.0,202.5622767857143,57.859290186517796,0,248,0.28526785714285713,135.42566510172145
03452.bmp,cube,8.5015,120.0,12.0,203.00034722222222,58.50252546677406,0,245,0.2612847222222222,141.6591362126246
03453.bmp,ball,8.5015,120.0,12.0,203.29954954954954,54.30729510102115,0,247,0.2831695331695332,131.6182212581345
03453.bmp,cube,8.5015,120.0,12.0,202.06961805555557,61.672185962408506,0,248,0.2690972222222222,143.98
03454.bmp,ball,8.50208,120.0,12.0,187.11770186335403,71.60824319935136,0,246,0.3906832298136646,150.8930842607313
03454.bmp,cube,8.50208,120.0,12.0,202.24114583333332,60.23105979446853,0,245,0.27743055555555557,140.6070087609512
03455.bmp,ball,9.50111,120.0,12.0,215.27945945945945,45.97929333867618,0,246,0.17162162162162162,134.00314960629922
03455.bmp,cube,9.50111,120.0,12.0,199.25384615384615,66.20327448631997,0,245,0.28775510204081634,145.7834151663939
03456.bmp,ball,7.5019,120.0,12.0,225.68432835820894,22.439528537088467,0,251,0.05522388059701493,121.33783783783784
03456.bmp,cube,7.5019,120.0,12.0,215.87777777777777,45.5132254315092,0,252,0.14983660130718954,142.46564885496184
03457.bmp,ball,7.5019,120.0,12.0,223.1026936026936,26.266310811638462,0,248,0.07946127946127945,119.66949152542372
03457.bmp,cube,7.5019,120.0,12.0,211.85102787947056,50.85646693548721,0,251,0.16530554773303294,142.5732538330494
03458.bmp,ball,7.5019,120.0,12.0,223.0617681498829,29.842090101136098,0,251,0.08811475409836066,120.88704318936877
03458.bmp,cube,7.5019,120.0,12.0,207.42749087115286,57.098329061840275,0,250,0.19731351069379238,150.34765366820886
03459.bmp,ball,7.5019,120.0,12.0,223.05749273557493,26.157286306542304,0,254,0.0792860107928601,114.38219895287958
03459.bmp,cube,7.5019,120.0,12.0,210.79923076923077,55.20187426605375,0,253,0.17615384615384616,146.0532751091703
03460.bmp,ball,7.5019,120.0,12.0,218.4564710454722,33.00275798316811,0,248,0.12339681305868636,116.55275590551182
03460.bmp,cube,7.5019,120.0,12.0,210.62092307692308,54.79669832061268,0,251,0.19153846153846155,148.0441767068273
03461.bmp,ball,7.5019,120.0,12.0,218.43679653679655,32.883898297297435,0,249,0.1261904761904762,122.08233276157804
03461.bmp,cube,7.5019,120.0,12.0,211.28313609467455,52.88941247825587,0,250,0.17677514792899407,140.01506276150627
03462.bmp,cube,8.50208,120.0,12.0,190.30395136778117,72.35561836890838,0,244,0.350726106045255,152.8367838228214
03463.bmp,cube,8.50208,120.0,12.0,189.55727762803235,71.26782432460917,0,242,0.36725067385444743,154.82752293577983
03464.bmp,ball,8.50093,120.0,12.0,219.6787045666356,33.15397279113569,0,248,0.10997204100652376,123.1885593220339
03464.bmp,cube,8.50093,120.0,12.0,205.14742079078292,57.81252035993451,0,250,0.23239067818800732,145.04507042253522
03465.bmp,ball,8.50093,120.0,12.0,211.90537219101122,46.976857490458954,0,252,0.2110252808988764,126.78036605657238
03465.bmp,cube,8.50093,120.0,12.0,204.4033882783883,61.109964691630815,0,246,0.2538156288156288,139.09380637402285
03466.bmp,ball,8.50093,120.0,12.0,212.24156470152022,45.34935506344859,0,252,0.20003707823507602,125.855421686747
03466.bmp,cube,8.50093,120.0,12.0,198.2235123367199,66.12317286689816,0,246,0.3011611030478955,146.1132530120482
03467.bmp,cube,6.4991,120.0,20.0,213.55748299319728,44.46534722532546,0,244,0.15612244897959185,137.8235294117647
03468.bmp,cube,6.4991,120.0,20.0,221.58767072720562,37.0897389702047,0,252,0.09265411590992986,135.82868525896416
03469.bmp,ball,6.49865,120.0,20.0,224.4402027027027,21.83045399391715,0,244,0.05033783783783784,130.1275167785235
03469.bmp,cube,6.49865,120.0,20.0,209.88299120234603,55.7578665425363,0,246,0.17390029325513195,141.81450252951097
03470.bmp,cube,6.99886,120.0,20.0,209.39862850327967,56.02804592470153,0,253,0.16756112104949314,151.3896797153025
03471.bmp,cube,6.99934,120.0,20.0,223.8065134099617,35.22333392219777,0,249,0.09310344827586207,134.1604938271605
03472.bmp,cube,6.4991,120.0,20.0,213.15233918128655,51.37917078383675,0,252,0.15935672514619884,147.77981651376146
03473.bmp,ball,6.4991,120.0,20.0,217.47784019975032,33.9169389449459,0,243,0.11672908863920099,121.14973262032086
03473.bmp,cube,6.4991,120.0,20.0,216.57451564828614,39.49489250341508,0,244,0.12468951813214109,132.14342629482073
03474.bmp,cube,6.4991,120.0,20.0,217.68487179487178,36.63788045122046,0,243,0.11076923076923077,134.85416666666666
03474.bmp,ball,6.4991,120.0,20.0,218.42564102564103,33.454792604435916,0,247,0.10418353576248313,128.12694300518135
03475.bmp,cube,6.4991,120.0,20.0,210.94929006085192,51.84178775769443,0,242,0.1686105476673428,146.84661654135337
03475.bmp,ball,6.4991,120.0,20.0,215.62974963181148,38.920785816420185,0,246,0.13225331369661267,132.89086859688197
03476.bmp,ball,6.49954,120.0,20.0,220.2532327586207,29.619646267452985,0,243,0.08512931034482758,128.8945147679325
03476.bmp,cube,6.49954,120.0,20.0,209.26439680538041,53.90294819829449,0,246,0.1471206389239176,148.06
03477.bmp,ball,5.99842,120.0,12.0,228.86145574855252,16.266692612028688,0,254,0.030397022332506202,128.91836734693877
03477.bmp,cube,5.99842,120.0,12.0,208.29915627292738,58.07516424556594,0,255,0.21606749816581072,141.80390492359933
03478.bmp,ball,5.99842,120.0,12.0,223.9049513704686,24.748251146534752,0,251,0.07029177718832891,119.53144654088051
03478.bmp,cube,5.99842,120.0,12.0,202.44726879394267,60.974864306375125,0,251,0.2506760411032991,140.75404530744336
03479.bmp,ball,6.99768,120.0,12.0,213.76984126984127,36.8338262622506,0,245,0.16021825396825398,120.19659442724458
03479.bmp,cube,6.99768,120.0,12.0,202.10657713498622,61.53220257707727,0,248,0.24431818181818182,145.63143058491895
03480.bmp,ball,6.99768,120.0,12.0,216.21794166208036,32.973102354301794,0,240,0.12878370941111722,124.65598290598291
03480.bmp,cube,6.99768,120.0,12.0,200.5763071895425,64.07001680216588,0,249,0.2488562091503268,145.6231122783979
03481.bmp,ball,6.99768,120.0,12.0,210.894419306184,43.75990918767742,0,246,0.1943815987933635,123.91949563530552
03481.bmp,cube,6.99768,120.0,12.0,212.44181173436493,55.139831615912854,0,249,0.18214055448098002,142.5557522123894
03482.bmp,ball,6.99768,120.0,12.0,204.41346992153444,53.347531945550465,0,246,0.24498692240627726,138.0720640569395
